,id,title,company_id,intro,category_id,level,recommendPerson,tool,activity,time,grade,thumbnail,createdAt
57,245,광해,359,"붕당정치로 인해 나라가 혼란하고
왕위를 둘러싼 권력 다툼이 끊이질 않던 광해군 8년.

자신의 목숨을 노리는 자들에 대한 두려움으로 인해
왕은 점점 난폭해지고 피폐해지기 시작한다.

'허균'은 왕을 대신할 대역을 세우게 되고
왕을 비밀 처소에 가두게 되는데...

이제",10,5,4,0,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b1376b84-3033-44d8-b1b0-21672410593a.jpg,2021-11-25
58,247,좀비 90일 후,347,"""생존율 제로, 최후의 카운터다운이 시작된다”
정체불명의 바이러스가 전국으로 확산되고 있다.﻿
긴급 재난 경보령이 선포된 가운데 국가는
바이러스 감염자를 '좀비'라고 정의했다. ​현재로서는 알 수 없다..

감염되면 72시간 후 생존율 제로.
그 생존율 제로가 나와 내",1,3,2,1,0,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/c76a4c5b-1b41-418b-addc-23316dca8d04.jpg,2021-11-25
59,253,디어 마르시,117,"밤하늘, 나를 향해 가장 푸르게 빛나는 저 별... 나는 그에게 '에덴' 이라는 이름을 붙여주었다.",2,4,2,0,1,75,4.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/59f85eb7-9597-47e9-96ce-3619bfaa190d.png,2021-11-25
60,255,카타콤,141,"억압과 비밀의 공간 카타콤. 유일신 숭배와 왕권 강화를 위해 탄압받던 수많은 종교인들은 지하로 숨어들었고, 그 중에서도 가장 많은 탄압을 받았던 종교는 ""LASHA교""였다. LASHA교의 저주로 인...",7,3,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f1f4f28c-122b-498a-a604-9ceca25b237e.jpg,2021-11-25
61,256,마션,141,"화성탐사를 위해 동료들과 우주로 여행을 나섰다. 탐사임무 도중 거대한 운석들과 파편에 의해 우주선이 완파 되었고, 동료들의 행방은 묘연하다. 지구로 돌아가기 위해서 완파된 우주선을 ...",13,5,2,1,0,60,2.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/0c0c707d-c4d6-4e72-ac41-7147b957d06f.jpg,2021-11-25
62,257,로미오 포인트,141,"""여기는 하늘소 응답하라"" ""아군을 구출하라.."" R-POINT에서 계속되는 구조신호. 아군 병사를 구조하기 위해 도착한 R-POINT에는 죽은 병사의 백골만이 남아있다. 그럼 누가 구조신호를 보낸 것인...",1,4,2,1,0,60,2.1,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/4e2b3f1a-7e33-444d-83c9-276449875628.jpg,2021-11-25
63,262,어느 구두쇠의 전시회장,415,"지독한 구두쇠로 알려진 
대저택의 백작.
그가 죽고 남겨진 의문의 전시회장.
백작이 숨겨둔 보물은 무엇일까?",7,2,2,2,0,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/4a2a43d7-1c56-4649-99a1-8b1884eaaeea.jpg,2021-11-25
64,264,트레져쉽 : 신화속의 존재,415,"‘전사의 심장’이란 보물을 찾아
힘겹게 보물선으로 들어왔지만,
알 수 없는 힘에 의해 갇힌다.
문득... 신들의 이야기가 떠올랐다.",18,4,2,2,0,60,3.3,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/6b3dc368-1c8d-4a1e-8def-7f6e8a542e32.jpg,2021-11-25
65,266,비폴로 17호 : 우주로의 확장,416,"""기체 손상, 시스템 오류 발생.""
시간 내에 우주선을 복구해
화성에 안전하게 착륙하라!",13,2,2,2,0,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/bd7aa7a8-c403-472b-8538-82c5d465280a.jpg,2021-11-25
66,267,신비로운 호빗의 집,416,"잃어버린 풍요의 마법.
신비로운 호빗의 집의 
풍요의 마법을 되찾아 
마을사람들을 구하자!",3,2,2,2,0,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/a4407ad1-9314-4202-a256-e62b157a5f82.jpg,2021-11-25
67,268,대저택 레테의 잠겨버린 출구,416,"낯선 방에서 깨어난 당신. 
손에 들려있는 초대장.
손잡이를 돌려보지만
문은…… 잠겨있었다.",6,4,2,2,1,60,3.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/6c1d29e8-44ec-4d83-ac8f-070ca4b74c88.jpg,2021-11-25
68,269,23번째 실험연구 : 알비노,416,"세계 최고의 기업 '에코얼리스'
그 이면에 숨겨진 추악한 과거.
버려진 폐병동에서 일어났던
금지된 실험을 낱낱이 파헤쳐라...",1,4,2,2,0,60,3.4,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/1e8acb81-4437-450e-a08c-a88b6680a634.jpg,2021-11-25
69,270,마카오:꼭두각시 광시곡,416,"마카오에서 접선하기로한 
정보원은 죽은 채로 발견되고 
당신은 그 살인용의자로 몰린다. 
음모의 진실을 밝혀야만 한다!",4,4,2,2,0,60,3.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/a71a4ba9-8b9a-4e0a-9abf-c0a0c8d0c748.jpg,2021-11-25
70,281,해리포터,121,"마법으로 잠겨진 공간을 탈출하자! 이모네 식구의
갖은 구박을 견디며 살았던 나는 성장하면서 마법에 대한
기억을 잃었다 마법학교로 입학할 수 있는 방법을 찾아보자!",3,5,2,0,0,60,2.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/7e5a4dc4-e5dc-4118-a1e4-4100b564df85.png,2021-11-25
71,282,미션 임파서블,121,"불가능에 가까운 미션! 나의 팀은 어떤 자가
noc리스트를 대사관에서 훔쳐내 무기상에 팔아넘기려는
음모를 막기위해 작전에 투입된다
미션을 찾아내야 한다!",4,4,2,0,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/5afa4573-d370-41b3-ac47-085017036754.png,2021-11-25
72,283,올드 보이,121,"15년 감금, 60분의 추적!
'오늘만 대충 수습하며 살자'라고 떠들었던 내가
집에 돌아오는 길에 알 수 없는 누군가에게 납치되었다
사설 감금방에 갇히게 되는데.... 만두가 지겹다

감시자들 눈을 피해 첫번째 단서를 찾아야한다!",9,3,2,0,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/bf3289cb-fe6c-4925-849b-a977b472417b.png,2021-11-25
73,285,쏘우,121,"섬뜩한 화장실에서 펼쳐지는 스릴러!
양심없는 사진작가와 타락한 의사는 이유없이
잡혀온 서로를 마주보며 누군지조차 모르고 있다
어떻게든 빠져나가려는 갖은 애를 써보지만 소용이 없다.
직소가 알려주는 단서부터 찾아야한다!",1,3,2,0,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/c7456788-8b36-47ac-a141-b01a804e7e4e.jpg,2021-11-25
74,294,THE TERROR,363,"당신은 IS를 소탕하는 임무를 수행 중인 대한민국 특수부대707의 일원이다.

임무수행중에 부대원 한 명이 IS에게 납치됐다.

IS는 한국 정부와 707부대에게 우리가 하는 모든일에 더 이상 관여하지 말고, 납치한 부대원을 찾고 싶으면 돈을 보내라며 엄청난 금액몸값을",9,2,2,0,0,60,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/628dda39-f5ca-48bd-bdf2-1f9a5225159c.png,2021-11-25
75,310,방과 방사이,31,"방과 방 사이
미스테리로 남아 있는 두개의 방..
예전에 이곳은 사람들이 모여 음악을 즐기던 작은 클럽이였다.
하지만 불법적인 약이 유통되고 있다는 소식을 접한 형사들이
클럽을 수색했고 그곳엔 아무도 없었다.
결국 아무것도 발견하지 못하고 돌아가려고 할 때
왠지 수상해",13,3,3,0,0,50,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/dcb74f71-a04d-458a-9bab-f21b78cec806.png,2021-11-25
76,313,크라임씬2 : 거꾸로방의 비밀,31,"2인 : 방탈출모드
3인이상 : 방탈출 + 범인잡기 (크라임씬 모드)

2018년 10월 16일 저녁 9시 사건 발생..
알 수 없는 형태의 방에서 한 남성이 숨진 채 발견되었다.
책장은 거꾸로 매달려 있고, 책상은 벽에 붙어있고..
꼭 방이 뒤집어진 것 같다..
특이",7,3,2,0,0,50,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/920efeb8-5ab5-4759-8c26-9a409ee0a0c2.jpg,2021-11-25
77,356,Introverted Thief(여자방),444,"벌써 세 번째 도난 신고, 그리고 도난 하루 전 그 장소에서 우연히 만났던 그녀. 그녀는 나에게 옅은 미소과 함께 가볍게 인사를 건네고 사라졌다. 아무런 단서도 없지만 당신의 촉각과 감이 그...",4,3,2,2,0,60,3.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/7bc06fdc-d49f-4382-8ba7-ed84123682e9.jpg,2021-11-25
78,357,Furious Revenge(남자방),444,"믿었던 회사의 배신, 그리고 복수. 모든걸 함께 키워왔던 회사에서 한순간에 쫒겨나게 된 그는 Revenge라 적혀있는 의문의 쪽지만을 남긴 채 사라지게 되고, 그 이후로 회사의 시스템은 하나씩 ...",4,3,2,2,0,60,3.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/8edd6974-5977-4f27-845f-a82555efaa7c.jpg,2021-11-25
79,362,셜록 : 교수의 비밀,315,“도대체 어떻게 이런 일이 가능한 거야? 분명 교수님의 방에 무언가 있는 게 틀림없어. 이걸 확인할 수 있는 기회는 지금 뿐 인데.. 과연 우리가 알아낼 수 있을까?” “How does he do it? It must b...,7,4,2,0,0,60,2.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/0a3f8566-7ee9-4e94-bf85-cd5423ce4810.jpg,2021-11-25
80,363,아르바이트 : 과학자의 속임수,315,"""실험실에서 아르바이트를 모집합니다. 단기간에 고수익을 보장하고 업무도 어렵지 않습니다. 정말 최고의 일자리죠? 다만, 당신이 살아 돌아갈 수 있다면요..” “Part-timers needed at the laboratory...",1,3,2,0,0,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/728b75c1-ab2b-4519-9c34-9c298707c5c4.jpg,2021-11-25
81,364,큐피드 : 러브 첼린지,315,"“커플분들! 뻔한 데이트 코스에 질리셨나요? 친구분들! 더 이상 카페에서 나눌 수다거리가 없다고요? 그렇다면 ‘큐피드: 러브 첼린지’에 도전해보세요! 커플들은 서로의 사랑을, 친구들은 ...",17,3,2,0,0,60,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/09fd16fd-3eb9-4970-85b2-6591e590fd67.jpg,2021-11-25
82,365,구미호: 호령마을 미스테리,315,"“처음에는 김씨였고 그 다음은 최씨.. 근데, 그 소문 들었어? 그 사람들, 사라지기 전에 모두 미호를 만나러 갔었대. 그 애가 뭔가 알고 있을 것 같은데.. “　 　　 　　 　　 　　 ”First it wa...",1,3,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/7371abf1-89e4-4c61-85dd-02533c4e63b9.jpg,2021-11-25
83,366,로스트 : 그 남자의 경고,315,“아저씨가 저 방은 절대 들어가선 안 된다고 했지만 너무 궁금한 걸 어떡하지? 저 방에서 무언가 이상한 일이 벌어진게 분명한데.. 우리가 확인해봐야 겠어…” “He told us that room is forbidden… ...,4,2,2,0,0,60,2.5,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/ef6a1ac3-40cf-4eab-a3ca-f841231fd6ec.jpg,2021-11-25
84,374,원혼괴담,318,"서울예술대학 학장의 의문의 죽음.
이후 괴이한 소문이 학교 전체로 퍼져나갔다.
늦은 밤 아무도 없는 학장실에서 들리는 누군가의 목소리..

탐정 M은 이 수상한 사건을 파헤치기 위해 학장실로 향했다.
학장실에 들어서자마자 느껴지는 스산한 기운.

왠지 이곳.. 나 혼자",8,4,2,2,1,60,2.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/0cf7923d-6ae1-4a22-be34-b057fb65ccd9.jpg,2021-11-25
85,376,뱀파이어 드라큘라의 성,318,"밤의 안개가 피어오르고 새벽의 푸른 달빛이 창문 틈새로 갈라진다.
선홍빛 피의 왈츠가 성 전체에 울려펴지기 시작한다.

여명의 태동과 함께 드라큘라의 성에 악마의 기운이 꿈틀댄다.

200년간 잠들어있던 뱀파이어의 봉인이 풀릴 시간.

당신이 그를 막지 못하면, 온 세",6,4,2,2,2,60,2.8,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/26e18fd9-e891-4bf1-8c70-46d91fbbb008.jpg,2021-11-25
86,377,살인마 빅토르의 비밀,318,"20년 전, 세상을 공포에 떨게 했던 연쇄살인마 빅토르.
그는 피해자들 주변에 항상 V라는 자신의 이니셜을 새기고 다녔다.

경찰의 집요한 추적을 비웃기라도 하듯 수차례 살인을 하던 빅토르.
어느 날 갑자기 연기처럼 자취를 감춘지 어느덧 20년.

세상은 빅토르의 존재",1,3,2,2,0,60,2.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/2b860ef2-39ab-421c-96ca-70a5d1abc78d.jpg,2021-11-25
87,379,쇼생크 탈출,109,"부인을 살해 했다는 억울한 누명에 씌여 20년간 감옥에 갇힌 앤디…

앤디는 수감 생활을 하면서 억울한 누명을 벗기 위해 모든 노력을 다 했고,

결국 부인을 죽인 진짜 범인을 찾는다.

앤디는 교도소장에게 재 심판을 수차례 요청했지만

교도소장은 이를 거부 하였다.
",9,3,2,1,2,60,3.2,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/c131ff83-6572-4ca7-8844-713b4d5f3cc9.png,2021-11-25
88,380,더북 : 소설책 속의 남자,109,"10년째 무명작가 생활을 이어온 데오마르스...

자신을 비관하며 마지막으로 자신의 이야기를 소설로 남기고 자살하려 한다.

잘 있거라 세상아…

마지막 마침표를 찍으려는 순간!!

세상이 멈추고 원고에서 알 수 없는 빛이 흘러 나온다.

책 속으로 빨려 들어가는 데오",2,3,2,1,0,60,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/2b558be5-7095-4f17-9c7c-7d6bbf6cbe30.png,2021-11-25
89,381,스파이게임 1945,109,"1945년 2차 세계대전,

나치즘으로 무장한 히틀러의 독일군과 연합군의 전쟁...

연합군은 전쟁에서 유리한 고지를 차지하기 위해

독일군으로 위장한 스파이를 보낸다.

스파이의 임무는 독일군의 작전 지시서 탈취!

과연 그들은 무사히 독일군의 작전 지시서를 탈취해서",9,3,2,2,1,60,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/163244d2-974f-4df0-8a70-27a44c25f2a6.png,2021-11-25
90,383,호쿠스 2-비밀의 방,319,"호커스의 마술 극장에 오신 것을 환영합니다.
이곳에는 호커스의 중요한 모든 것들이 있는 곳이기도 합니다.
수년 동안의 추적 끝에, 여러분들은 여기 호커스의 비밀의 마술 극장을 찾아냈습니다.
소문에 의하면 3개 마법 지팡이를 찾으면 호커스의 마법의 힘을 영원히 파괴할 수",3,3,2,1,0,50,2.9,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/d732a579-3d87-4738-87a1-88f1788b8cee.jpg,2021-11-25
91,384,수상한 한의원,319,"수상한 한의원에 오신 것을 환영합니다.
여러분들은 중국의 작은 시골 마을 유명한 의원입니다.
그러던 어느 날, '한'이라는 미스터리한 앞을 못 보는 의원이 마을에 나타났어요.
'한'은 그의 진귀한 약과 치료법으로 여러분들의 명성을 빼앗게 됩니다.
'한'은 심지어 죽은 ",4,4,2,2,2,50,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/f89b0644-15db-402b-9469-953879d0b876.jpg,2021-11-25
92,385,서리브럼,319,"'여기가 어디야? 납치된 건가? 여기를 어떻게 빠져나가야 하는지 모르겠어.마지막으로 기억하는 건 내가 운전하고 있었다는 사실뿐 그런데 이곳이 왠지 낯설지가 않다. 때때로는 색이 매우 선명하게, 때때로는 흑백으로 보인다. 그리고 계속해서 들려오는 '삐' 소리들이 나를 짜",12,5,2,1,1,50,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/12f608cd-a228-4180-b890-dc27ee89ffda.png,2021-11-25
93,386,최후의 낙원,319,"여러분들의 승선을 환영합니다.
127년 전, 거대한 운석 충돌로 지구 인류는 거의 멸종하게 되었습니다.
충돌로 인해 온도가 급격하게 올라가 눈과 빙하가 녹아 대륙의 대부분이 바다 밑에 잠기게 되었습니다.
남은 소수의 인류는 거대한 방주 속에서 이 위기를 헤쳐나가며 생존",9,3,2,0,1,50,3.0,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/71c500e0-cc13-4d52-8714-1db87b3c922d.jpg,2021-11-25
94,394,날씨의 신,322,"2021년, 전 세계에 걸쳐 비가 내리지 않기 시작했다.

사람들은 황폐해진 땅을 보며 한숨만 쉴 뿐이었고, 
수많은 어린아이들이 영양실조로 죽어가고 있었다.

이러한 광경을 눈뜨고 볼 수 없었던 나는 간절히 기도를 시작했다.

 “비를 내리게 해주세요. 강렬한 햇빛은",3,3,4,1,2,60,3.7,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/b1237a23-1828-4afd-80c3-9ea69c03ea83.jpg,2021-11-25
95,395,사라진 보물 : 대저택의 비밀,322,"최근 3년간 각지에서 귀중한 보물들이 사라지고 있다는 소문이 들려온다.

 세기의 명화들, 거대한 다이아몬드 등이 그 대상인데 
신기한 점은 사라졌던 보물들이 간혹 다시 세상에 등장하기도 한다는 것이다.
새롭게 보물의 주인공이 된 사람들은 그저 운 좋게 연이 닿았다고 ",4,3,4,1,2,60,3.6,https://roomescape-backend-image.s3.ap-northeast-2.amazonaws.com/theme/4fae57d1-afec-474e-b55a-459d397e7ff7.jpg,2021-11-25
